1823,2:08:20,Viktor Röthlin,SUI,14.10.74,1,Zürich,01.04.2007
1823,2:08:20,Abderrahim Bouramdane,MAR,01.01.78,2,Seoul,04.11.2007
1823,2:08:20,Daniel Yego,KEN,28.08.79,6,Amsterdam,18.10.2009
1823,2:08:20,Feyisa Lilesa,ETH,01.02.90,10,London,22.04.2012
1823,2:08:20,Tebalu Zawude,ETH,02.11.87,2,Marrakesh,26.01.2014
1823,2:08:20,Ishmael Bushendich,KEN,07.07.91,2,Milano,03.04.2016
1823,2:08:20,Eliud Kiptanui,KEN,06.06.89,5,Paris,08.04.2018
1823,2:08:20,Samuel Tsegay Tesfamriam,ERI,24.10.88,11,Valencia,02.12.2018
1823,2:08:20,Birhanu Teshome,ETH,96,8,Dubai,25.01.2019
1823,2:08:20,Othmane El Goumri,MAR,28.05.92,2,Rabat,21.04.2019
1823,2:08:20,Ayele Abshero,ETH,28.12.90,2,Mumbai,19.01.2020
1823,2:08:20,Shunya Kikuchi,JPN,26.07.98,21,Osaka,26.02.2023
1823,2:08:20,Othmane El Goumri,MAR,28.05.92,1,Sydney,17.09.2023
1838,2:08:21,Takeyuki Nakayama,JPN,20.12.59,1,Seoul,05.10.1986
1838,2:08:21,David Ruto,KEN,80,5,Paris,06.04.2003
1838,2:08:21,Hailu Negussie,ETH,16.04.78,5,Fukuoka,07.12.2003
1838,2:08:21a,Benjamin Maiyo,KEN,06.10.78,2,Boston,17.04.2006
1838,2:08:21,Joshua Chelanga,KEN,07.04.73,1,Rotterdam,15.04.2007
1838,2:08:21,Kamiel Maase,NED,20.10.71,9,Amsterdam,21.10.2007
1838,2:08:21,William Chebon Chebor,KEN,22.12.82,2,Torino,13.11.2011
1838,2:08:21,Dickson Chumba,KEN,27.10.86,2,Xiamen,07.01.2012
1838,2:08:21,Francis Bowen,KEN,12.10.73,5,Eindhoven,14.10.2012
1838,2:08:21,Mohamed Farah,GBR,23.03.83,8,London,13.04.2014
1838,2:08:21,Samuel Ndungu,KEN,04.04.88,1,Lisboa,05.10.2014
1838,2:08:21,Stephen Chemlany,KEN,09.08.82,2,Daegu,05.04.2015
1838,2:08:21,Naoya Sakuda,JPN,17.12.94,5,Fukuoka,06.12.2020
1838,2:08:21,Keisuke Hayashi,JPN,24.12.96,14,Tokyo,06.03.2022
1838,2:08:21,Kenneth Keter,KEN,04.08.96,9,Seoul,17.04.2022
1838,2:08:21,James Runguru,KEN,14.01.93,6,Fukuoka,04.12.2022
1838,2:08:21,Barnbas Kipkoech,KEN,27.04.94,1,Málaga,11.12.2022
1855,2:08:22,Kenneth Cheruiyot,KEN,02.08.74,1,Rotterdam,16.04.2000
1855,2:08:22,Nixon Machichin,KEN,83,4,Toronto,26.09.2010
1855,2:08:22,Henry Sugut,KEN,04.05.85,7,Paris,10.04.2011
1855,2:08:22,Yared Asmeron,ERI,03.02.79,7,London,21.04.2013
1855,2:08:22,Patrick Makau,KEN,02.03.85,1,Fukuoka,06.12.2014
1855,2:08:22,Hirohito Inoue,JPN,06.01.93,8,Tokyo,26.02.2017
1855,2:08:22,Dickson Tuwei,KEN,31.10.92,1,Sevilla,25.02.2018
1855,2:08:22,Nicholas Kirwa,KEN,16.06.94,5,Lisboa,14.10.2018
1855,2:08:22,Daniel Mateo,ESP,31.08.89,18,Valencia,06.12.2020
1855,2:08:22,Albert Korir,KEN,02.03.94,1,New York City,07.11.2021
1855,2:08:22,Hamza Sahili,MAR,10.05.93,8,Chicago,09.10.2022
1855,2:08:22,Filmon Abraham,GER,09.11.92,10,Barcelona,19.03.2023
1855,2:08:22,Dennis Chirchir,KEN,15.01.90,17,Berlin,24.09.2023
1868,2:08:23,Joseph Chebet,KEN,23.08.70,1,Torino,11.05.1997
1868,2:08:23,Fred Kiprop,KEN,03.06.74,5,Chicago,22.10.2000
1868,2:08:23,Mubarak Hassan Shami,QAT,02.12.80,1,Otsu,02.03.2008
1868,2:08:23,Paul Kirui,KEN,05.02.80,2,Roma,22.03.2009
1868,2:08:23,Hillary Kipchumba,KEN,25.11.92,4,Gongju,16.10.2016
1868,2:08:23,Laban Mutai,KEN,15.01.88,2,Sevilla,25.02.2018
1868,2:08:23,Nguse Amlosom,ERI,10.11.86,2,Málaga,12.12.2021
1868,2:08:23,Derseh Kindie,KEN,04.02.99,10,Barcelona,08.05.2022
1868,2:08:23,Julius Tuwei,KEN,26.09.93,4,Lisboa,09.10.2022
1877,2:08:24,Sammy Korir,KEN,12.12.71,1,Amsterdam,02.11.1997
1877,2:08:24,Ryan Hall,USA,14.10.82,7,London,22.04.2007
1877,2:08:24,Stephen Kiogora,KEN,10.11.74,3,Frankfurt,26.10.2008
1877,2:08:24,Wesley Korir,KEN,15.11.82,1,Los Angeles,25.05.2009
1877,2:08:24,Daniel Kipkorir Chepyegon,UGA,01.06.86,5,Frankfurt,31.10.2010
1877,2:08:24,Jaouad Gharib,MAR,22.05.72,1,Fukuoka,05.12.2010
1877,2:08:24,Hiroyuki Horibata,JPN,28.10.86,2,Fukuoka,02.12.2012
1877,2:08:24,Mike Kigen,KEN,15.01.86,8,Dubai,25.01.2013
1877,2:08:24,Geoffrey Mutai,KEN,07.10.81,1,New York City,03.11.2013
1877,2:08:24,Edwin Koech,KEN,25.03.92,3,Milano,07.04.2019
1877,2:08:24,Fred Musobo,UGA,12.08.96,15,Ampugnano,11.04.2021
1877,2:08:24,Deme Tadu Abate,ETH,11.09.97,4,Berlin,26.09.2021
1877,2:08:24,Merhawi Kesete,ERI,01.01.86,12,Sevilla,20.02.2022
1877,2:08:24,Kiprono Kipkemoi,KEN,12.09.95,2,Toronto,16.10.2022
1891,2:08:25,Martin Fiz,ESP,03.03.63,1,Kyongju,24.03.1996
1891,2:08:25,Paul Kipsambu,KEN,18.02.62,2,Paris,04.04.1999
1891,2:08:25,Jimmy Muindi,KEN,14.08.73,5,Berlin,29.09.2002
1891,2:08:25,Abderrahim Goumri,MAR,21.05.76,6,London,26.04.2009
1891,2:08:25,Wegayehu Girma,ETH,28.09.88,3,Seoul,07.11.2010
1891,2:08:25,Daniel Kirwa Too,KEN,21.11.76,1,Ljubljana,23.10.2011
1891,2:08:25,Ishmael Bushendich,KEN,07.07.91,1,Ljubljana,26.10.2014
1891,2:08:25,Chala Dechase,ETH,13.06.84,4,Amsterdam,18.10.2015
1891,2:08:25,Solomon Mutai,UGA,22.10.92,3,Wien,07.04.2019
1891,2:08:25,Chala Dechase,ETH,13.06.84,3,Rabat,21.04.2019
1891,2:08:25,Deme Tadu Abate,ETH,11.09.97,1,Hamburg,28.04.2019
1891,2:08:25,Reuben Kiprop Kipyego,KEN,21.08.96,3,Abu Dhabi,26.11.2021
1891,2:08:25,James Runguru,KEN,14.01.93,3,Fukuoka,05.12.2021
1891,2:08:25,Kensuke Horio,JPN,12.08.96,15,Tokyo,06.03.2022
1891,2:08:25,Yuta Shimoda,JPN,31.03.96,19,Tokyo,06.03.2022
1891,2:08:25,Elkana Langat,KEN,96,4,Paris,02.04.2023
1907,2:08:26,Djama Robleh,DJI,58,3,Hiroshima,14.04.1985
1907,2:08:26,Lee Bong-Ju,KOR,11.10.70,2,Kyongju,24.03.1996
1907,2:08:26a,André Luiz Ramos,BRA,20.01.70,4,Boston,20.04.1998
1907,2:08:26,Tessema Absher,ETH,09.12.86,4,Hamburg,27.04.2008
1907,2:08:26,Jaouad Gharib,MAR,22.05.72,6,London,17.04.2011
1907,2:08:26,Jaouad Gharib,MAR,22.05.72,5,New York City,06.11.2011
1907,2:08:26,Feyisa Lelisa,ETH,01.02.90,9,London,13.04.2014
1907,2:08:26,Gilbert Chepkwony,KEN,28.08.85,1,Kosice,05.10.2014
1907,2:08:26,Philemon Rono,KEN,08.02.91,1,Toronto,16.10.2016
1907,2:08:26,Kipkemoi Kipsang,KEN,10.10.90,3,Sevilla,19.02.2017
1907,2:08:26,Joseph Aperumoi,KEN,88,10,Amsterdam,15.10.2017
1907,2:08:26,Jake Robertson,NZL,14.11.89,3,Otsu,04.03.2018
1907,2:08:26,Silas Too,KEN,13.01.88,2,Barcelona,11.03.2018
1907,2:08:26,Kennedy Cheboror,KEN,26.04.90,1,Gyeongju,21.10.2018
1907,2:08:26,Ayele Abshero,ETH,28.12.90,2,Hamburg,28.04.2019
1907,2:08:26,Yohanes Gebregerish,ERI,01.01.89,6,Berlin,29.09.2019
1907,2:08:26,Birhanu Teshome,ETH,96,3,Mumbai,19.01.2020
1907,2:08:26,Erick Kiptanui,KEN,19.04.90,9,Chicago,09.10.2022
1907,2:08:26,Tatsuya Maruyama,JPN,29.07.94,8,Beppu-Oita,05.02.2023
1907,2:08:26,Ezekiel Omullo,KEN,10.12.87,2,Gold Coast,02.07.2023
1927,2:08:27,Toshihiko Seko,JPN,15.07.56,1,Chicago,26.10.1986
1927,2:08:27,Sammy Korir,KEN,12.12.71,1,Torino,02.05.1999
1927,2:08:27,Josephat Kiprono,KEN,12.12.73,1,Roma,01.01.2000
1927,2:08:27,Jimmy Muindi,KEN,14.08.73,4,Chicago,10.10.2004
1927,2:08:27,William Kiplagat,KEN,21.06.72,1,Seoul,06.11.2005
1927,2:08:27,Zembaba Yigeze,ETH,26.09.83,2,Houston,17.01.2010
1927,2:08:27,Abel Kirui,KEN,04.06.82,2,London,12.08.2012
1927,2:08:27,Beraki Beyene,ERI,06.02.80,2,Hengshui,20.09.2014
1927,2:08:27,Lemi Berhanu,ETH,13.09.94,1,Xiamen,02.01.2017
1927,2:08:27,Geoffrey Kirui,KEN,16.02.93,1,London,06.08.2017
1927,2:08:27,Hicham Laqouhi,MAR,13.06.89,6,Lisboa,14.10.2018
1927,2:08:27,Fikadu Kebede,ETH,18.10.96,9,Dubai,25.01.2019
1927,2:08:27,Alphonce Simbu,TAN,14.02.92,6,Otsu,10.03.2019
1940,2:08:28a,Arturo Barrios,MEX,12.12.63,5,Boston,18.04.1994
1940,2:08:28,Koji Shimizu,JPN,17.10.69,4,Otsu,02.03.2003
1940,2:08:28,Yonas Kifle,ERI,24.03.77,7,London,26.04.2009
1940,2:08:28,Gidena Gebremedhin,ETH,82,5,Tiberias,12.01.2012
1940,2:08:28,Nicholas Kamakya,KEN,02.03.85,4,Berlin,30.09.2012
1940,2:08:28,Habtamu Assefa,ETH,29.03.85,9,Dubai,25.01.2013
1940,2:08:28,Alfred Kering,KEN,79,2,Wien,13.04.2014
1940,2:08:28,Richard Kiprotich,KEN,11.05.84,5,Warszawa,26.04.2015
1940,2:08:28,Alfers Lagat,KEN,07.08.86,6,Paris,03.04.2016
1940,2:08:28,Dong Guojian,CHN,16.03.87,7,Berlin,29.09.2019
1940,2:08:28,Shumi Dechasa,BRN,28.05.89,1,Wuhan,27.10.2019
1940,2:08:28,Bayelign Teshager,ETH,09.02.00,1,Los Angeles,08.03.2020
1940,2:08:28,Daisuke Hosomori,JPN,05.05.94,23,Otsu,28.02.2021
1940,2:08:28,Jackson Kiprop,UGA,20.10.86,4,Kosice,03.10.2021
1940,2:08:28,Abayneh Degu,ETH,01.12.98,22,Osaka,26.02.2023
1940,2:08:28,Samuel Fitwi Sibhatu,GER,01.01.96,18,Berlin,24.09.2023
1956,2:08:29,Belayneh Dinsamo,ETH,28.06.65,2,Tokyo,09.02.1986
1956,2:08:29,Wilfred Kibet Kigen,KEN,23.02.75,1,Frankfurt,30.10.2005
1956,2:08:29,Dmitriy Baranovskiy,UKR,28.07.79,1,Fukuoka,04.12.2005
1956,2:08:29,Paul Kirui,KEN,05.02.80,2,Seoul,18.03.2007
1956,2:08:29,Daniel Kiprugut,KEN,25.04.78,5,Paris,11.04.2010
1956,2:08:29,John Kiprotich,KEN,30.03.89,1,Wien,17.04.2011
1956,2:08:29,Peter Some,KEN,05.06.90,4,Frankfurt,28.10.2012
1956,2:08:29,Nixson Kurgat,KEN,07.11.87,1,Chuncheon,27.10.2013
1956,2:08:29,Elijah Kemboi,KEN,10.09.84,6,Warszawa,26.04.2015
1956,2:08:29,Asbel Kipsang,KEN,10.09.93,6,Paris,09.04.2017
1956,2:08:29,Yuki Nakamura,JPN,24.07.95,1,Hofu,04.12.2022
1956,2:08:29,Kazuya Azegami,JPN,14.11.96,23,Osaka,26.02.2023
1956,2:08:29,Tesfaye Ambesa,ETH,97,2,Xiamen,02.04.2023
1956,2:08:29,Cornelius Kibet,KEN,28.12.97,1,Buenos Aires,24.09.2023
1970,2:08:30,Dionisio Cerón,MEX,09.10.65,1,London,02.04.1995
1970,2:08:30,Gert Thys,RSA,12.11.71,1,Beppu-Oita,04.02.1996
1970,2:08:30,Francisco Javier Cortés,ESP,25.10.71,2,Rotterdam,16.04.2000
1970,2:08:30,Jason Mbote,KEN,05.01.77,2,Frankfurt,30.10.2005
1970,2:08:30,Francis Kiprop,KEN,04.06.82,4,Seoul,16.03.2008
1970,2:08:30,Yirdawe Dejene,ETH,21.08.78,2,Seoul,15.03.2009
1970,2:08:30,Ji Young-joon,KOR,15.10.81,1,Daegu,12.04.2009
1970,2:08:30,Solomon Kiptoo,KEN,27.08.87,6,Eindhoven,14.10.2012
1970,2:08:30,Stephen Chemlany,KEN,09.08.82,3,Roma,17.03.2013
1970,2:08:30,David Kiyeng,KEN,83,2,Chuncheon,27.10.2013
1970,2:08:30,Bernard Koech,KEN,31.01.88,5,Chicago,12.10.2014
1970,2:08:30,Bazu Worku Hayla,ETH,15.09.90,1,Houston,14.01.2018
1970,2:08:30,Felix Kandie,KEN,10.04.87,3,Toronto,21.10.2018
1970,2:08:30d,Lawi Kiptui,KEN,20.06.93,1,Rennes,28.10.2018
1970,2:08:30,Tamirat Tola,ETH,11.08.91,4,New York City,04.11.2018
1970,2:08:30,Yuya Yoshida,JPN,23.04.97,3,Oita,02.02.2020
1970,2:08:30,Nicolas Navarro,FRA,12.03.91,13,Sevilla,20.02.2022
1970,2:08:30,Asefa Mengistu,ETH,18.01.85,10,Paris,03.04.2022
1970,2:08:30,Kelkile Gezahegn,ETH,01.10.96,2,Praha,08.05.2022
1970,2:08:30,Ryo Osaki,JPN,19.05.95,24,Osaka,26.02.2023
1990,2:08:31,António Pinto,POR,22.03.66,1,Berlin,25.09.1994
1990,2:08:31,Vanderlei Cordeiro de Lima,BRA,11.08.69,2,Tokyo,08.02.1998
1990,2:08:31,Samson Kandie,KEN,20.04.71,3,Berlin,26.09.1999
1990,2:08:31,Jaouad Gharib,MAR,22.05.72,1,Saint-Denis,30.08.2003
1990,2:08:31,Kamiel Maase,NED,20.10.71,6,Amsterdam,19.10.2003
1990,2:08:31,Chala Dechase,ETH,13.06.84,2,Amsterdam,19.10.2008
1990,2:08:31,Siraj Gena,ETH,12.11.84,8,Frankfurt,30.10.2011
1990,2:08:31,Francis Kibiwott,KEN,15.09.78,3,Tiberias,10.01.2013
1990,2:08:31,Adugna Takele,ETH,26.02.89,8,Frankfurt,26.10.2014
1990,2:08:31,Getu Feleke,ETH,28.11.86,2,Fukuoka,06.12.2015
1990,2:08:31,Solomon Yego,KEN,10.05.87,3,Praha,08.05.2016
1990,2:08:31,John Mwangangi,KEN,01.11.90,4,Valencia,20.11.2016
1990,2:08:31,Martin Kosgei,KEN,21.03.89,6,Paris,08.04.2018
1990,2:08:31,Stephen Mokoka,RSA,31.01.85,1,Cape Town,23.09.2018
1990,2:08:31,Yitayal Atnafu Zerihun,ETH,20.01.93,7,Paris,14.04.2019
1990,2:08:31,Stephen Kiprotich,UGA,27.02.89,3,Hamburg,28.04.2019
1990,2:08:31,Daiji Kawai,JPN,22.09.91,16,Tokyo,06.03.2022
1990,2:08:31,Abraham Girma,ETH,21.09.86,4,Roma,27.03.2022
2008,2:08:32,Gidamis Shahanga,TAN,04.09.57,2,Berlin,30.09.1990
2008,2:08:32,Hendrick Ramaala,RSA,02.02.72,3,London,17.04.2005
2008,2:08:32,Kenneth Mburu Mungara,KEN,07.09.73,1,Toronto,27.09.2009
2008,2:08:32,Mulugeta Wami,ETH,17.07.82,6,Paris,11.04.2010
2008,2:08:32,Iaroslav Mushchinski,MDA,08.08.76,1,Düsseldorf,02.05.2010
2008,2:08:32,Viktor Röthlin,SUI,14.10.74,5,Tokyo,26.02.2012
2008,2:08:32,William Kibor,KEN,10.01.85,5,Wien,15.04.2012
2008,2:08:32,Kentaro Nakamoto,JPN,07.12.82,2,Beppu-Oita,03.02.2013
2008,2:08:32,Lusapho April,RSA,24.05.82,1,Hannover,05.05.2013
2008,2:08:32,Endeshaw Negesse,ETH,18.03.88,2,Düsseldorf,27.04.2014
2008,2:08:32,Sergey Lebid,UKR,15.07.75,4,Seoul,09.11.2014
2008,2:08:32,Felix Kandie,KEN,10.04.87,1,Praha,03.05.2015
2008,2:08:32,Bernard Koech,KEN,31.01.88,9,Valencia,19.11.2017
2008,2:08:32,Andrew Kimutai,KEN,12.08.89,3,Sevilla,25.02.2018
2008,2:08:32,Abdela Godana,ETH,11.09.92,3,Seoul,04.11.2018
2008,2:08:32,Raymond Choge,KEN,02.01.88,5,Wien,24.04.2022
2008,2:08:32,Shewalem Yergalem,ETH,13,Hamburg,24.04.2022
2008,2:08:32,Ayana Gizealew,ETH,11.02.03,5,Lisboa,09.10.2022
2008,2:08:32,Daiji Kawai,JPN,22.09.91,25,Osaka,26.02.2023
2008,2:08:32,Ayad Lamdassem,ESP,11.10.81,26,Osaka,26.02.2023
2028,2:08:33,Charles Spedding,GBR,09.05.52,2,London,21.04.1985
2028,2:08:33,Abebe Mekonnen,ETH,09.01.64,1,Tokyo,14.02.1988
2028,2:08:33,Manuel Matias,POR,30.03.62,1,Kyongju,20.03.1994
2028,2:08:33,Steve Moneghetti,AUS,26.09.62,2,London,02.04.1995
2028,2:08:33,Danilo Goffi,ITA,03.12.72,3,Rotterdam,19.04.1998
2028,2:08:33,Julio Rey,ESP,13.01.72,4,London,26.04.1998
2028,2:08:33a,Philip Tarus,KEN,11.09.74,1,San Diego,23.05.1999
2028,2:08:33,Simeretu Alemayehu,ETH,18.10.70,1,Torino,26.03.2000
2028,2:08:33,Wilson Onsare,KEN,15.06.76,3,Otsu,07.03.2004
2028,2:08:33,Charles Kibiwott,KEN,08.08.74,5,Seoul,16.03.2008
2028,2:08:33,Duncan Kipkemboi Kibet,KEN,25.04.78,2,Wien,27.04.2008
2028,2:08:33,Gilbert Chepkwony,KEN,28.08.85,1,Kosice,03.10.2010
2028,2:08:33,Stephen Mokoka,RSA,31.01.85,4,Seoul,07.11.2010
2028,2:08:33,Abraham Kiprotich,FRA,17.08.85,1,Daegu,14.04.2013
2028,2:08:33,Cosmas Kiplimo Lagat,KEN,95,1,Sevilla,23.02.2014
2028,2:08:33,Levi Matebo,KEN,03.11.89,7,Berlin,28.09.2014
2028,2:08:33,Arne Gabius,GER,22.03.81,4,Frankfurt,25.10.2015
2028,2:08:33,Marius Kimutai,BRN,10.12.92,1,Ljubljana,29.10.2017
2028,2:08:33,Shohei Otsuka,JPN,13.08.94,4,Fukuoka,05.12.2021
2028,2:08:33,Bethwell Kipkemboi,KEN,06.04.93,17,Valencia,05.12.2021
2028,2:08:33,Hirohito Inoue,JPN,06.01.93,17,Tokyo,06.03.2022
2028,2:08:33,Toshiki Sadakata,JPN,04.03.92,18,Tokyo,06.03.2022
2050,2:08:34,Derek Clayton,AUS,17.11.42,1,Antwerp,30.05.1969
2050,2:08:34,Kim Wan-Ki,KOR,08.07.68,2,Kyongju,20.03.1994
2050,2:08:34,Vanderlei Cordeiro de Lima,BRA,11.08.69,3,Rotterdam,16.04.2000
2050,2:08:34,Haron Toroitich,KEN,78,6,Paris,06.04.2003
2050,2:08:34,Wilson Kipkemboi Kigen,KEN,15.09.80,3,Frankfurt,30.10.2005
2050,2:08:34,Benson Barus,KEN,04.07.80,2,Milano,08.10.2006
2050,2:08:34,Yared Asmeron,ERI,03.02.79,2,Otsu,02.03.2008
2050,2:08:34,David Kiyeng,KEN,83,5,Paris,06.04.2008
2050,2:08:34,Vincent Kipruto,KEN,13.09.87,1,Otsu,03.03.2013
2050,2:08:34,Solomon Kiptoo,KEN,27.08.87,2,Wien,14.04.2013
2050,2:08:34,Thomas Kiplagat,KEN,01.03.87,9,Dubai,22.01.2016
2050,2:08:34,Bedan Karoki,KEN,21.08.90,5,London,22.04.2018
2050,2:08:34,Asefa Mengisa,ETH,14.03.97,7,Frankfurt,28.10.2018
2050,2:08:34,Jonathan Kipleting,KEN,20.11.86,21,Valencia,04.12.2022
2050,2:08:34,Kelkile Gezahegn,ETH,01.10.96,11,Barcelona,19.03.2023
2065,2:08:35a,Boay Akonay,TAN,03.01.70,6,Boston,18.04.1994
2065,2:08:35,Ryuji Takei,JPN,18.05.71,1,Otsu,03.03.2002
2065,2:08:35,Samson Kandie,KEN,20.04.71,1,Wien,16.05.2004
2065,2:08:35,Tsegay Kebede,ETH,15.01.87,3,Berlin,22.08.2009
2065,2:08:35,Bazu Worku Hayla,ETH,15.09.90,5,Frankfurt,28.10.2012
2065,2:08:35,Haile Gemeda,ETH,22.10.88,4,Roma,17.03.2013
2065,2:08:35,Ishmael Bushendich,KEN,07.07.91,3,Ottawa,25.05.2014
2065,2:08:35,Stephen Mokoka,RSA,31.01.85,1,Shanghai,12.11.2017
2065,2:08:35,Hicham Laqouhi,MAR,13.06.89,1,Oita,03.02.2019
2065,2:08:35,Bethwel Yegon,KEN,05.01.93,8,Berlin,29.09.2019
2065,2:08:35,Seifu Tura,ETH,17.06.97,6,Chicago,13.10.2019
2065,2:08:35,Jun-ichi Tsubouchi,JPN,22.08.87,25,Otsu,28.02.2021
2065,2:08:35,Yusuke Nishiyama,JPN,07.11.94,13,Eugene,17.07.2022
2065,2:08:35a,Zouhair Talbi,MAR,08.04.95,5,Boston,17.04.2023
2079,2:08:36,Dionisio Cerón,MEX,09.10.65,1,Beppu-Oita,02.02.1992
2079,2:08:36,Richard Nerurkar,GBR,06.01.64,5,London,13.04.1997
2079,2:08:36,Jackson Kipng'ok,KEN,14.12.60,4,Berlin,28.09.1997
2079,2:08:36,Khalid Khannouchi,MAR,22.12.71,3,London,16.04.2000
2079,2:08:36,Atsushi Sato,JPN,08.05.78,4,Otsu,07.03.2004
2079,2:08:36,Charles Kibiwott,KEN,08.08.74,4,Frankfurt,30.10.2005
2079,2:08:36,Satoshi Osaki,JPN,04.06.76,3,Otsu,02.03.2008
2079,2:08:36,Evans Rutto,KEN,08.04.78,1,Köln,04.10.2009
2079,2:08:36,Samson Bungei,KEN,82,2,Köln,04.10.2009
2079,2:08:36,Dereje Tesfaye,ETH,30.09.85,4,Fukuoka,06.12.2009
2079,2:08:36d,Nicholas Kurgat,KEN,07.11.87,1,Carpi,09.10.2011
2079,2:08:36,Benson Barus,KEN,04.07.80,3,Daegu,08.04.2012
2079,2:08:36,Ahmed Abdullah,QAT,29.07.81,5,Hamburg,29.04.2012
2079,2:08:36,Tariku Jufar,ETH,18.07.84,2,Toronto,19.10.2014
2079,2:08:36,Fikre Assefa,ETH,18.01.89,2,Kosice,01.10.2017
2079,2:08:36,Javier Guerra,ESP,10.11.83,4,Sevilla,25.02.2018
2079,2:08:36,Gebretsadik Adhana,ETH,16.07.92,2,Ljubljana,28.10.2018
2079,2:08:36,Albert Korir,KEN,02.03.94,2,New York City,03.11.2019
2079,2:08:36,Kelkile Gezahegn,ETH,01.10.96,1,Houston,19.01.2020
2098,2:08:37,Robert de Castella,AUS,27.02.57,1,Rotterdam,09.04.1983
2098,2:08:37,Tsuyoshi Ogata,JPN,11.05.73,6,Fukuoka,07.12.2003
2098,2:08:37,Stefano Baldini,ITA,25.05.71,4,London,18.04.2004
2098,2:08:37,Marilson dos Santos,BRA,06.08.77,8,London,22.04.2007
2098,2:08:37,Yuki Kawauchi,JPN,05.03.87,3,Tokyo,27.02.2011
2098,2:08:37,Tariku Jufar,ETH,18.07.84,2,Otsu,03.03.2013
2098,2:08:37a,Mebrahtom Keflezighi,USA,05.05.75,1,Boston,21.04.2014
2098,2:08:37,Elijah Keitany,KEN,18.10.83,2,Ljubljana,26.10.2014
2098,2:08:37,Ayele Abshero,ETH,28.12.90,4,Gongju,15.10.2017
2098,2:08:37,Tebalu Zawude,ETH,02.11.87,1,Roma,07.04.2019
2098,2:08:37,Naoki Okamoto,JPN,26.05.84,20,Tokyo,01.03.2020
2098,2:08:37,Edwin Kosgei,KEN,17.09.89,7,Daegu,02.04.2023
2110,2:08:38,Toshihiko Seko,JPN,15.07.56,1,Tokyo,13.02.1983
2110,2:08:38,Manuel Matias,POR,30.03.62,2,Berlin,27.09.1992
2110,2:08:38,Vanderlei Cordeiro de Lima,BRA,11.08.69,1,Tokyo,12.02.1996
2110,2:08:38,António Pinto,POR,22.03.66,2,Tokyo,12.02.1996
2110,2:08:38,Julio Rey,ESP,13.01.72,2,Saint-Denis,30.08.2003
2110,2:08:38,Frederick Cherono,KEN,23.11.77,1,Torino,18.04.2004
2110,2:08:38,Daniel Cheribo Kiplagat,KEN,81,1,Milano,28.11.2004
2110,2:08:38,David Kipkorir,KEN,15.12.74,1,Roma,26.03.2006
2110,2:08:38,Laban Kipkemboi,KEN,30.12.77,3,Seoul,18.03.2007
2110,2:08:38,Sammy Kurgat,KEN,75,3,Frankfurt,28.10.2007
2110,2:08:38,Daniel Kiprugut,KEN,25.04.78,10,Paris,05.04.2009
2110,2:08:38,Duncan Koech,KEN,28.12.81,9,Frankfurt,30.10.2011
2110,2:08:38,James Mwangi Murigi,KEN,15.07.86,2,Fukuoka,04.12.2011
2110,2:08:38,Kazuhiro Maeda,JPN,19.04.81,6,Tokyo,26.02.2012
2110,2:08:38,Joseph Kimeli,KEN,08.10.86,8,Paris,15.04.2012
2110,2:08:38,Gebretsadik Adhana,ETH,16.07.92,4,Valencia,15.11.2015
2110,2:08:38,Kenneth Mburu Mungara,KEN,07.09.73,3,Milano,03.04.2016
2110,2:08:38,Ernest Ngeno,KEN,20.05.95,2,Shanghai,12.11.2017
2110,2:08:38,Girma Bekele,ETH,29.12.92,3,New York City,03.11.2019
2110,2:08:38,Wilson Chebet,KEN,07.12.85,13,Milano,16.05.2021
2110,2:08:38,Eliud Kipchoge,KEN,05.11.84,1,Sapporo,08.08.2021
2110,2:08:38,Ryu Takaku,JPN,18.02.93,5,Fukuoka,05.12.2021
2110,2:08:38,Kenji Yamamoto,JPN,17.11.89,7,Osaka,27.02.2022
2133,2:08:39,Carlos Lopes,POR,18.02.47,2,Rotterdam,09.04.1983
2133,2:08:39,Abebe Mekonnen,ETH,09.01.64,3,Tokyo,09.02.1986
2133,2:08:39,Juma Ikangaa,TAN,19.07.60,3,Beijing,19.10.1986
2133,2:08:39,Belayneh Dinsamo,ETH,28.06.65,1,Rotterdam,16.04.1989
2133,2:08:39,Simon Biwott,KEN,03.03.70,1,Rotterdam,21.04.2002
2133,2:08:39,Laban Kipkemboi,KEN,30.12.77,3,New York City,03.11.2002
2133,2:08:39,Elias Kemboi,KEN,10.03.84,2,Milano,23.11.2008
2133,2:08:39,Siraj Amdabene,ETH,12.11.84,1,Roma,21.03.2010
2133,2:08:39a,Deriba Merga Ejigu,ETH,26.10.80,3,Boston,19.04.2010
2133,2:08:39,Daniel Limo Kiprop,KEN,10.12.83,2,La Rochelle,27.11.2011
2133,2:08:39,Daniel Kiprugut,KEN,25.04.78,1,Milano,15.04.2012
2133,2:08:39,Bellor Yator,KEN,01.01.84,5,Kosice,07.10.2012
2133,2:08:39,Shami Abdullah,ETH,16.07.84,10,Chicago,07.10.2012
2133,2:08:39,Stephen Tum,KEN,12.06.86,7,Eindhoven,14.10.2012
2133,2:08:39,Sahle Warga Betona,ETH,30.01.84,3,Xiamen,05.01.2013
2133,2:08:39,Stanley Biwott,KEN,21.04.86,8,London,21.04.2013
2133,2:08:39,Jacob Kendagor,KEN,19.09.84,1,Valencia,16.11.2014
